DB00656,334
DB00692,335
DB00697,336
DB00797,337
DB00925,338
DB00935,339
DB00968,340
DB01392,341
DB06148,342
DB06694,343
DB06711,344
DB00216,345
DB00315,346
DB00490,347
DB00669,348
DB00952,349
DB01616,350
DB06684,351
DB00393,352
DB00728,353
DB00889,354
DB01043,355
DB00279,356
DB00451,357
DB03604,358
DB00115,359
DB00695,360
DB00293,361
DB00322,362
DB00432,363
DB00440,364
DB00441,365
DB00544,366
DB00642,367
DB01101,368
DB00631,369
DB01005,370
DB01073,371
DB00980,372
DB06594,373
DB02329,374
DB00205,375
DB00563,376
DB01157,377
DB00609,378
DB00951,379
DB03608,380
DB00230,381
DB00836,382
DB01244,383
DB00140,384
DB00091,385
DB00402,386
DB00794,387
DB01205,388
DB01117,389
DB02262,390
DB00673,391
DB01221,392
DB06717,393
DB01242,394
DB00257,395
DB00468,396
DB00949,397
DB00831,398
DB01023,399
DB01115,400
DB00704,401
DB00741,402
DB02701,403
DB00382,404
DB00483,405
DB00545,406
DB00674,407
DB00989,408
DB01245,409
DB08167,410
DB01169,411
DB00218,412
DB00467,413
DB00487,414
DB00537,415
DB00978,416
DB01059,417
DB01137,418
DB01165,419
DB01208,420
DB04576,421
DB00270,422
DB00401,423
DB01054,424
DB06712,425
DB00235,426
DB00261,427
DB00922,428
DB01166,429
DB00283,430
DB00341,431
DB00455,432
DB00557,433
DB00719,434
DB00737,435
DB00768,436
DB00792,437
DB00920,438
DB00950,439
DB00967,440
DB00972,441
DB01075,442
DB01114,443
DB01176,444
DB01620,445
DB04890,446
DB06698,447
DB08799,448
DB08800,449
DB00472,450
DB00924,451
DB04599,452
DB06288,453
DB00104,454
DB01143,455
DB00953,456
DB00188,457
DB00593,458
DB01113,459
DB01954,460
DB03849,461
DB04149,462
DB00808,463
DB00346,464
DB00388,465
DB00450,466
DB00706,467
DB00389,468
DB00550,469
DB00763,470
DB01259,471
DB00227,472
DB00627,473
DB00445,474
DB01280,475
DB00356,476
DB01003,477
DB00351,478
DB00378,479
DB00588,480
DB00717,481
DB00834,482
DB01019,483
DB00292,484
DB00641,485
DB01095,486
DB06693,487
DB00391,488
DB01184,489
DB01698,490
DB00287,491
DB01586,492
DB06999,493
DB00915,494
DB00262,495
DB01103,496
DB00918,497
DB00982,498
DB00700,499
DB00914,500
DB00343,501
DB01083,502
DB04838,503
DB00867,504
DB00983,505
DB01366,506
DB05039,507
DB00337,508
DB00864,509
DB00877,510
DB00608,511
DB01411,512
DB00498,513
DB00682,514
DB00851,515
DB00688,516
DB01024,517
DB00390,518
DB01092,519
DB01178,520
DB00184,521
DB00565,522
DB00732,523
DB01339,524
DB00380,525
DB00444,526
DB00694,527
DB00773,528
DB00997,529
DB01177,530
DB01204,531
DB00433,532
DB01425,533
DB00317,534
DB00530,535
DB03496,536
DB00399,537
DB00630,538
DB00710,539
DB00884,540
DB00136,541
DB00146,542
DB00153,543
DB00169,544
DB01436,545
DB04258,546
DB00180,547
DB00443,548
DB00591,549
DB00596,550
DB00620,551
DB00635,552
DB00663,553
DB00860,554
DB00959,555
DB01013,556
DB01047,557
DB01222,558
DB01260,559
DB01380,560
DB06781,561
DB00260,562
DB00284,563
DB00491,564
DB04878,565
DB04751,566
DB08052,567
DB01273,568
DB01261,569
DB04876,570
DB06335,571
DB07101,572
DB00928,573
DB01262,574
DB00848,575
DB00995,576
DB03793,577
DB00626,578
DB00198,579
DB06809,580
DB02733,581
DB00446,582
DB01250,583
DB08059,584
DB01045,585
DB01220,586
DB01034,587
DB03419,588
DB04690,589
DB01202,590
DB08162,591
DB08756,592
DB03044,593
DB07941,594
DB00778,595
DB00847,596
DB00535,597
DB00759,598
DB00615,599
DB02424,600
DB07594,601
DB07615,602
DB08313,603
DB03880,604
DB01933,605
DB00887,606
DB08820,607
DB07715,608
DB08142,609
DB02789,610
DB02656,611
DB04216,612
DB01783,613
DB02375,614
DB00518,615
DB00643,616
DB04845,617
DB02097,618
DB02546,619
DB04297,620
DB03424,621
DB07232,622
DB06777,623
DB04331,624
DB03566,625
DB04106,626
DB00555,627
DB00818,628
DB00323,629
DB00494,630
DB04820,631
DB00752,632
DB01037,633
DB01171,634
DB00437,635
DB03841,636
DB07795,637
DB00552,638
DB01590,639
DB06287,640
DB04716,641
DB00738,642
DB07348,643
DB00558,644
DB03994,645
DB06852,646
DB04703,647
DB07340,648
DB02740,649
DB06733,650
DB00561,651
DB01156,652
DB01032,653
DB01044,654
DB02587,655
DB07995,656
DB08568,657
DB08399,658
DB02255,659
DB01206,660
DB08356,661
DB00176,662
DB00194,663
DB00196,664
DB00213,665
DB00215,666
DB00234,667
DB00249,668
DB00259,669
DB00285,670
DB00289,671
DB00325,672
DB00338,673
DB00345,674
DB00357,675
DB00476,676
DB00478,677
DB00495,678
DB00524,679
DB00549,680
DB00553,681
DB00576,682
DB00582,683
DB00601,684
DB00701,685
DB00730,686
DB00857,687
DB00878,688
DB00943,689
DB01006,690
DB01007,691
DB01012,692
DB01127,693
DB01217,694
DB01243,695
DB01333,696
DB01656,697
DB01718,698
DB02567,699
DB03285,700
DB03467,701
DB04115,702
DB04665,703
DB04725,704
DB04794,705
DB04835,706
DB04844,707
DB04849,708
DB04855,709
DB04864,710
DB04873,711
DB04879,712
DB04881,713
DB04896,714
DB04905,715
DB04946,716
DB04953,717
DB04960,718
DB05013,719
DB05076,720
DB05294,721
DB05424,722
DB05448,723
DB05465,724
DB05812,725
DB06203,726
DB06207,727
DB06216,728
DB06218,729
DB06292,730
DB06589,731
DB06605,732
DB06616,733
DB06700,734
DB06729,735
DB06743,736
DB06813,737
DB06817,738
DB07352,739
DB07767,740
DB07810,741
DB08079,742
DB08828,743
DB08860,744
DB08868,745
DB08877,746
DB08878,747
DB08881,748
DB08882,749
DB08893,750
DB08896,751
DB08897,752
DB08899,753
DB08901,754
DB08905,755
DB08916,756
DB08932,757
DB08943,758
DB08954,759
DB09028,760
DB05381,761
DB08846,762
DB08865,763
HT29,764
COLO205,765
HUH7,766
OV90,767
NCIH2122,768
A549,769
NCIH460,770
ZR751,771
KPL1,772
MCF7,773
T47D,774
LNCAPCLONEFGC,775
VCAP,776
OVCAR8,777
SW837,778
CAKI1,779
A498,780
ACHN,781
SKOV3,782
IGROV1,783
OVCAR4,784
TC32,785
EW8,786
TC71,787
RD,788
COLO320,789
NCIH520,790
SW620,791
A2780,792
NCIH522,793
MOLT4,794
HDLM2,795
L1236,796
L428,797
RPMI8226,798
HL60,799
K562,800
WM115,801
HT144,802
UACC62,803
SKMEL2,804
SKMEL30,805
UACC257,806
SKMEL5,807
MALME3M,808
SKMEL28,809
A375,810
NCIH226,811
U251MG,812
SNB19,813
SF295,814
T98G,815
HS578T,816
BT549,817
CAOV3,818
DU145,819
A2058,820
KM12,821
RKO,822
HCT116,823
786O,824
RPMI7951,825
ES2,826
LOXIMVI,827
MDAMB436,828
NCIH1650,829
MDAMB468,830
SKMES1,831
MDAMB231,832
PC3,833
NCIH322,834
PANC1,835
NCIH23,836
HCT15,837
DLD1,838
LOVO,839
1,840
2,841
9,842
10,843
12,844
14,845
15,846
16,847
18,848
19,849
20,850
21,851
22,852
23,853
24,854
25,855
27,856
28,857
29,858
30,859
31,860
32,861
33,862
34,863
35,864
36,865
37,866
38,867
39,868
40,869
41,870
43,871
47,872
48,873
49,874
50,875
51,876
52,877
53,878
54,879
55,880
58,881
59,882
60,883
70,884
71,885
72,886
81,887
86,888
87,889
88,890
89,891
90,892
91,893
92,894
93,895
94,896
95,897
97,898
98,899
100,900
101,901
102,902
103,903
104,904
105,905
107,906
108,907
109,908
111,909
112,910
113,911
114,912
115,913
116,914
117,915
118,916
119,917
120,918
123,919
124,920
125,921
126,922
127,923
128,924
130,925
131,926
132,927
133,928
134,929
135,930
136,931
140,932
141,933
142,934
143,935
146,936
147,937
148,938
150,939
151,940
152,941
153,942
154,943
155,944
156,945
157,946
158,947
159,948
160,949
161,950
162,951
163,952
164,953
165,954
166,955
172,956
174,957
175,958
176,959
177,960
178,961
181,962
182,963
183,964
185,965
186,966
187,967
189,968
190,969
191,970
196,971
197,972
199,973
202,974
203,975
204,976
205,977
207,978
208,979
210,980
211,981
212,982
213,983
214,984
215,985
216,986
217,987
218,988
219,989
220,990
221,991
222,992
223,993
224,994
225,995
226,996
229,997
230,998
231,999
238,1000
239,1001
240,1002
241,1003
242,1004
244,1005
247,1006
248,1007
249,1008
250,1009
251,1010
259,1011
262,1012
265,1013
267,1014
268,1015
269,1016
270,1017
271,1018
272,1019
273,1020
274,1021
275,1022
276,1023
279,1024
280,1025
283,1026
284,1027
285,1028
286,1029
287,1030
288,1031
290,1032
291,1033
292,1034
293,1035
301,1036
302,1037
306,1038
307,1039
308,1040
309,1041
310,1042
311,1043
312,1044
316,1045
317,1046
318,1047
319,1048
320,1049
321,1050
322,1051
323,1052
324,1053
325,1054
326,1055
327,1056
328,1057
329,1058
330,1059
331,1060
332,1061
333,1062
334,1063
335,1064
336,1065
337,1066
338,1067
339,1068
341,1069
344,1070
345,1071
346,1072
347,1073
348,1074
350,1075
351,1076
353,1077
354,1078
355,1079
356,1080
357,1081
358,1082
359,1083
360,1084
361,1085
362,1086
364,1087
366,1088
367,1089
368,1090
369,1091
372,1092
373,1093
374,1094
375,1095
377,1096
378,1097
379,1098
381,1099
382,1100
383,1101
384,1102
387,1103
388,1104
389,1105
390,1106
391,1107
392,1108
393,1109
394,1110
395,1111
396,1112
397,1113
398,1114
399,1115
400,1116
401,1117
402,1118
403,1119
405,1120
406,1121
407,1122
408,1123
409,1124
410,1125
411,1126
412,1127
415,1128
416,1129
417,1130
420,1131
421,1132
427,1133
429,1134
430,1135
432,1136
433,1137
434,1138
435,1139
438,1140
439,1141
440,1142
443,1143
444,1144
445,1145
460,1146
462,1147
463,1148
466,1149
467,1150
468,1151
471,1152
472,1153
473,1154
474,1155
475,1156
476,1157
477,1158
478,1159
479,1160
480,1161
481,1162
482,1163
483,1164
487,1165
488,1166
489,1167
490,1168
491,1169
492,1170
493,1171
495,1172
496,1173
498,1174
501,1175
506,1176
509,1177
513,1178
514,1179
515,1180
516,1181
517,1182
518,1183
521,1184
522,1185
523,1186
525,1187
526,1188
527,1189
528,1190
529,1191
533,1192
534,1193
535,1194
537,1195
538,1196
539,1197
540,1198
545,1199
546,1200
547,1201
549,1202
550,1203
551,1204
552,1205
553,1206
554,1207
558,1208
563,1209
566,1210
567,1211
570,1212
571,1213
572,1214
573,1215
575,1216
576,1217
577,1218
578,1219
579,1220
580,1221
581,1222
582,1223
583,1224
585,1225
586,1226
587,1227
590,1228
593,1229
594,1230
595,1231
596,1232
597,1233
598,1234
599,1235
602,1236
604,1237
605,1238
607,1239
608,1240
610,1241
613,1242
617,1243
622,1244
623,1245
624,1246
627,1247
629,1248
631,1249
632,1250
633,1251
634,1252
635,1253
636,1254
637,1255
638,1256
639,1257
640,1258
641,1259
642,1260
643,1261
644,1262
645,1263
646,1264
648,1265
649,1266
650,1267
651,1268
652,1269
653,1270
654,1271
655,1272
656,1273
657,1274
658,1275
659,1276
660,1277
661,1278
662,1279
663,1280
664,1281
665,1282
666,1283
667,1284
668,1285
669,1286
670,1287
671,1288
672,1289
673,1290
675,1291
676,1292
677,1293
678,1294
682,1295
683,1296
684,1297
685,1298
686,1299
687,1300
688,1301
689,1302
694,1303
695,1304
696,1305
699,1306
701,1307
705,1308
706,1309
708,1310
710,1311
712,1312
713,1313
714,1314
715,1315
716,1316
717,1317
718,1318
719,1319
720,1320
721,1321
722,1322
725,1323
726,1324
727,1325
728,1326
729,1327
730,1328
731,1329
732,1330
734,1331
735,1332
738,1333
740,1334
741,1335
744,1336
745,1337
747,1338
752,1339
753,1340
754,1341
755,1342
758,1343
759,1344
760,1345
761,1346
762,1347
763,1348
765,1349
767,1350
768,1351
770,1352
771,1353
773,1354
774,1355
775,1356
776,1357
777,1358
778,1359
779,1360
780,1361
781,1362
782,1363
783,1364
784,1365
785,1366
786,1367
788,1368
790,1369
793,1370
794,1371
795,1372
796,1373
799,1374
800,1375
801,1376
805,1377
808,1378
810,1379
811,1380
813,1381
814,1382
815,1383
816,1384
817,1385
818,1386
819,1387
820,1388
821,1389
822,1390
823,1391
824,1392
825,1393
826,1394
827,1395
829,1396
830,1397
831,1398
832,1399
833,1400
834,1401
835,1402
836,1403
837,1404
838,1405
839,1406
840,1407
841,1408
842,1409
843,1410
845,1411
846,1412
847,1413
857,1414
858,1415
859,1416
860,1417
861,1418
862,1419
863,1420
864,1421
865,1422
866,1423
867,1424
868,1425
869,1426
871,1427
873,1428
874,1429
875,1430
881,1431
883,1432
885,1433
886,1434
887,1435
889,1436
890,1437
891,1438
892,1439
894,1440
896,1441
898,1442
899,1443
900,1444
901,1445
902,1446
904,1447
905,1448
908,1449
909,1450
910,1451
911,1452
912,1453
913,1454
914,1455
915,1456
916,1457
917,1458
919,1459
920,1460
921,1461
922,1462
923,1463
924,1464
925,1465
926,1466
928,1467
929,1468
930,1469
931,1470
932,1471
933,1472
939,1473
940,1474
941,1475
942,1476
943,1477
945,1478
946,1479
947,1480
948,1481
949,1482
950,1483
951,1484
952,1485
953,1486
954,1487
955,1488
956,1489
957,1490
958,1491
959,1492
960,1493
961,1494
962,1495
963,1496
965,1497
966,1498
967,1499
968,1500
969,1501
970,1502
971,1503
972,1504
973,1505
974,1506
975,1507
976,1508
977,1509
978,1510
983,1511
984,1512
987,1513
988,1514
989,1515
990,1516
991,1517
993,1518
994,1519
995,1520
996,1521
997,1522
998,1523
999,1524
1000,1525
1001,1526
1002,1527
1003,1528
1004,1529
1005,1530
1006,1531
1007,1532
1008,1533
1009,1534
1010,1535
1012,1536
1013,1537
1014,1538
1015,1539
1016,1540
1017,1541
1018,1542
1019,1543
1020,1544
1021,1545
1022,1546
1024,1547
1025,1548
1026,1549
1027,1550
1028,1551
1029,1552
1030,1553
1031,1554
1032,1555
1033,1556
1036,1557
1038,1558
1039,1559
1040,1560
1041,1561
1043,1562
1044,1563
1045,1564
1046,1565
1047,1566
1048,1567
1050,1568
1051,1569
1052,1570
1053,1571
1054,1572
1056,1573
1058,1574
1059,1575
1060,1576
1062,1577
1063,1578
1066,1579
1068,1580
1069,1581
1070,1582
1071,1583
1072,1584
1073,1585
1075,1586
1080,1587
1081,1588
1082,1589
1084,1590
1087,1591
1088,1592
1101,1593
1102,1594
1103,1595
1104,1596
1105,1597
1106,1598
1107,1599
1108,1600
1109,1601
1111,1602
1112,1603
1113,1604
1114,1605
1116,1606
1117,1607
1119,1608
1120,1609
1121,1610
1122,1611
1123,1612
1124,1613
1128,1614
1129,1615
1130,1616
1131,1617
1132,1618
1133,1619
1134,1620
1135,1621
1136,1622
1137,1623
1138,1624
1139,1625
1140,1626
1141,1627
1143,1628
1144,1629
1146,1630
1147,1631
1149,1632
1152,1633
1153,1634
1154,1635
1155,1636
1158,1637
1159,1638
1160,1639
1161,1640
1163,1641
1164,1642
1173,1643
1174,1644
1175,1645
1176,1646
1178,1647
1179,1648
1180,1649
1181,1650
1182,1651
1184,1652
1185,1653
1186,1654
1191,1655
1192,1656
1193,1657
1195,1658
1196,1659
1198,1660
1200,1661
1201,1662
1203,1663
1207,1664
1208,1665
1209,1666
1211,1667
1212,1668
1213,1669
1215,1670
1230,1671
1232,1672
1233,1673
1234,1674
1235,1675
1236,1676
1237,1677
1238,1678
1240,1679
1241,1680
1244,1681
1258,1682
1259,1683
1260,1684
1263,1685
1264,1686
1265,1687
1266,1688
1267,1689
1268,1690
1269,1691
1270,1692
1271,1693
1272,1694
1277,1695
1278,1696
1280,1697
1281,1698
1282,1699
1284,1700
1285,1701
1286,1702
1287,1703
1288,1704
1289,1705
1290,1706
1291,1707
1292,1708
1293,1709
1294,1710
1295,1711
1296,1712
1297,1713
1298,1714
1299,1715
1300,1716
1301,1717
1302,1718
1303,1719
1305,1720
1306,1721
1307,1722
1308,1723
1310,1724
1311,1725
1312,1726
1314,1727
1315,1728
1316,1729
1317,1730
1318,1731
1325,1732
1326,1733
1327,1734
1329,1735
1337,1736
1339,1737
1340,1738
1345,1739
1347,1740
1349,1741
1350,1742
1351,1743
1353,1744
1355,1745
1356,1746
1358,1747
1361,1748
1362,1749
1363,1750
1364,1751
1365,1752
1366,1753
1368,1754
1369,1755
1370,1756
1371,1757
1373,1758
1374,1759
1375,1760
1376,1761
1378,1762
1380,1763
1381,1764
1382,1765
1384,1766
1385,1767
1386,1768
1387,1769
1388,1770
1390,1771
1392,1772
1393,1773
1394,1774
1395,1775
1396,1776
1397,1777
1398,1778
1399,1779
1400,1780
1401,1781
1404,1782
1406,1783
1407,1784
1408,1785
1409,1786
1410,1787
1411,1788
1412,1789
1413,1790
1414,1791
1415,1792
1417,1793
1418,1794
1420,1795
1427,1796
1428,1797
1429,1798
1431,1799
1432,1800
1434,1801
1435,1802
1436,1803
1437,1804
1438,1805
1439,1806
1440,1807
1441,1808
1442,1809
1443,1810
1444,1811
1445,1812
1446,1813
1447,1814
1448,1815
1452,1816
1453,1817
1454,1818
1455,1819
1456,1820
1457,1821
1459,1822
1460,1823
1462,1824
1463,1825
1464,1826
1465,1827
1466,1828
1468,1829
1469,1830
1470,1831
1471,1832
1472,1833
1473,1834
1474,1835
1475,1836
1476,1837
1477,1838
1478,1839
1479,1840
1482,1841
1485,1842
1486,1843
1487,1844
1488,1845
1489,1846
1490,1847
1491,1848
1493,1849
1495,1850
1496,1851
1499,1852
1500,1853
1501,1854
1503,1855
1504,1856
1506,1857
1508,1858
1509,1859
1510,1860
1511,1861
1512,1862
1513,1863
1514,1864
1515,1865
1519,1866
1520,1867
1521,1868
1522,1869
1523,1870
1524,1871
1525,1872
1527,1873
1528,1874
1534,1875
1535,1876
1536,1877
1537,1878
1539,1879
1540,1880
1543,1881
1544,1882
1545,1883
1548,1884
1557,1885
1558,1886
1559,1887
1562,1888
1565,1889
1571,1890
1573,1891
1576,1892
1577,1893
1579,1894
1580,1895
1583,1896
1584,1897
1585,1898
1586,1899
1588,1900
1591,1901
1593,1902
1595,1903
1596,1904
1600,1905
1601,1906
1602,1907
1603,1908
1604,1909
1605,1910
1606,1911
1607,1912
1609,1913
1610,1914
1611,1915
1612,1916
1613,1917
1615,1918
1616,1919
1617,1920
1618,1921
1620,1922
1621,1923
1622,1924
1627,1925
1628,1926
1629,1927
1630,1928
1632,1929
1633,1930
1634,1931
1635,1932
1636,1933
1638,1934
1639,1935
1641,1936
1642,1937
1643,1938
1644,1939
1645,1940
1646,1941
1647,1942
1649,1943
1650,1944
1652,1945
1653,1946
1654,1947
1655,1948
1656,1949
1657,1950
1659,1951
1660,1952
1662,1953
1663,1954
1665,1955
1666,1956
1667,1957
1668,1958
1670,1959
1671,1960
1672,1961
1673,1962
1674,1963
1675,1964
1676,1965
1677,1966
1678,1967
1687,1968
1690,1969
1716,1970
1717,1971
1718,1972
1719,1973
1723,1974
1725,1975
1727,1976
1728,1977
1729,1978
1730,1979
1731,1980
1733,1981
1734,1982
1735,1983
1736,1984
1737,1985
1738,1986
1739,1987
1740,1988
1741,1989
1742,1990
1743,1991
1745,1992
1746,1993
1747,1994
1748,1995
1749,1996
1750,1997
1755,1998
1756,1999
1757,2000
1758,2001
1759,2002
1760,2003
1761,2004
1762,2005
1763,2006
1767,2007
1768,2008
1769,2009
1773,2010
1775,2011
1777,2012
1778,2013
1780,2014
1781,2015
1783,2016
1785,2017
1786,2018
1787,2019
1788,2020
1789,2021
1791,2022
1793,2023
1794,2024
1795,2025
1796,2026
1797,2027
1798,2028
1800,2029
1801,2030
1802,2031
1803,2032
1804,2033
1805,2034
1806,2035
1807,2036
1808,2037
1809,2038
1810,2039
1811,2040
1812,2041
1813,2042
1814,2043
1815,2044
1816,2045
1819,2046
1820,2047
1821,2048
1822,2049
1823,2050
1824,2051
1825,2052
1826,2053
1827,2054
1828,2055
1829,2056
1830,2057
1831,2058
1832,2059
1833,2060
1834,2061
1836,2062
1837,2063
1838,2064
1839,2065
1840,2066
1841,2067
1843,2068
1844,2069
1845,2070
1846,2071
1847,2072
1848,2073
1849,2074
1850,2075
1852,2076
1854,2077
1855,2078
1856,2079
1857,2080
1859,2081
1861,2082
1869,2083
1870,2084
1871,2085
1874,2086
1875,2087
1876,2088
1877,2089
1879,2090
1880,2091
1889,2092
1890,2093
1891,2094
1892,2095
1893,2096
1894,2097
1896,2098
1901,2099
1902,2100
1903,2101
1906,2102
1907,2103
1908,2104
1909,2105
1910,2106
1911,2107
1912,2108
1915,2109
1917,2110
1933,2111
1936,2112
1937,2113
1938,2114
1939,2115
1942,2116
1943,2117
1944,2118
1945,2119
1946,2120
1947,2121
1948,2122
1949,2123
1950,2124
1951,2125
1952,2126
1953,2127
1954,2128
1956,2129
1958,2130
1959,2131
1961,2132
1962,2133
1964,2134
1965,2135
1967,2136
1968,2137
1969,2138
1973,2139
1974,2140
1975,2141
1977,2142
1978,2143
1979,2144
1981,2145
1982,2146
1983,2147
1984,2148
1990,2149
1991,2150
1992,2151
1993,2152
1994,2153
1995,2154
1996,2155
1997,2156
1998,2157
1999,2158
2000,2159
2001,2160
2002,2161
2004,2162
2005,2163
2006,2164
2009,2165
2010,2166
2011,2167
2012,2168
2013,2169
2014,2170
2016,2171
2017,2172
2018,2173
2019,2174
2020,2175
2021,2176
2022,2177
2023,2178
2026,2179
2027,2180
2028,2181
2029,2182
2030,2183
2033,2184
2034,2185
2035,2186
2036,2187
2037,2188
2038,2189
2039,2190
2040,2191
2041,2192
2042,2193
2043,2194
2044,2195
2045,2196
2046,2197
2047,2198
2048,2199
2049,2200
2050,2201
2051,2202
2052,2203
2053,2204
2054,2205
2055,2206
2056,2207
2057,2208
2058,2209
2059,2210
2060,2211
2063,2212
2064,2213
2065,2214
2066,2215
2067,2216
2068,2217
2070,2218
2071,2219
2072,2220
2073,2221
2074,2222
2077,2223
2078,2224
2079,2225
2081,2226
2086,2227
2091,2228
2098,2229
2099,2230
2100,2231
2101,2232
2103,2233
2104,2234
2107,2235
2108,2236
2109,2237
2110,2238
2113,2239
2114,2240
2115,2241
2116,2242
2117,2243
2118,2244
2119,2245
2120,2246
2121,2247
2122,2248
2123,2249
2125,2250
2128,2251
2130,2252
2131,2253
2132,2254
2134,2255
2135,2256
2137,2257
2138,2258
2139,2259
2140,2260
2145,2261
2146,2262
2147,2263
2149,2264
2150,2265
2151,2266
2152,2267
2153,2268
2155,2269
2157,2270
2158,2271
2159,2272
2160,2273
2161,2274
2162,2275
2165,2276
2166,2277
2167,2278
2168,2279
2169,2280
2170,2281
2171,2282
2175,2283
2176,2284
2177,2285
2178,2286
2180,2287
2181,2288
2182,2289
2184,2290
2185,2291
2186,2292
2187,2293
2188,2294
2189,2295
2191,2296
2192,2297
2193,2298
2194,2299
2195,2300
2197,2301
2199,2302
2200,2303
2201,2304
2202,2305
2203,2306
2204,2307
2205,2308
2206,2309
2207,2310
2208,2311
2209,2312
2212,2313
2213,2314
2214,2315
2215,2316
2217,2317
2219,2318
2220,2319
2222,2320
2224,2321
2230,2322
2232,2323
2235,2324
2237,2325
2239,2326
2241,2327
2242,2328
2243,2329
2244,2330
