6,19,13064,0,0
18,3,13054,0,0
7,18,13060,0,0
9,12,13045,0,0
12,5,13061,0,0
12,5,13044,0,0
3,13,13055,1,0
18,3,13064,0,0
4,13,13059,1,0
10,2,13071,0,0
10,19,13058,0,0
13,12,13046,1,0
13,12,13061,1,0
3,13,13043,1,0
13,12,13060,0,0
15,3,13064,0,0
8,13,13051,1,0
8,13,13071,1,0
10,16,13052,1,0
10,16,13058,1,0
13,5,13047,1,0
11,13,13062,0,0
12,5,13053,0,0
14,16,13052,1,0
4,13,13046,1,0
18,13,13051,1,0
19,5,13062,0,0
4,13,13058,1,0
3,19,13050,1,0
12,5,13068,0,0
7,3,13058,0,0
6,19,13043,0,0
18,5,13050,1,0
13,12,13065,1,0
18,1,13051,1,0
13,12,13050,1,0
0,3,13060,1,0
10,18,13050,1,0
0,12,13053,0,0
18,13,13049,0,0
10,19,13049,1,0
15,18,13059,1,0
7,18,13048,1,0
4,13,13055,0,0
0,12,13067,0,0
0,12,13046,1,0
14,16,13051,1,0
6,19,13067,0,0
7,1,13051,1,0
0,12,13056,0,0
18,1,13045,0,0
3,13,13048,1,0
6,19,13063,0,0
10,16,13057,1,0
13,12,13062,1,0
6,19,13044,1,0
4,13,13062,0,0
12,5,13047,0,0
7,18,13050,1,0
3,13,13061,1,0
10,16,13046,1,0
7,18,13059,0,0
10,18,13054,0,0
7,1,13047,0,0
9,12,13053,0,0
18,1,13055,1,0
14,16,13059,1,0
7,18,13066,0,0
13,5,13045,1,0
14,16,13050,1,0
18,13,13057,1,0
13,12,13043,0,0
19,5,13046,0,0
0,3,13067,1,0
13,5,13071,1,0
11,13,13047,0,0
6,19,13051,0,0
11,13,13061,0,0
7,1,13049,0,0
4,13,13070,1,0
7,1,13054,1,0
7,18,13063,0,0
18,1,13054,1,0
14,16,13065,1,0
15,18,13046,1,0
3,19,13043,1,0
18,20,13059,1,0
4,13,13071,1,0
7,1,13056,0,0
12,5,13069,0,0
18,5,13049,1,0
6,19,13049,0,0
14,16,13055,1,0
3,13,13052,1,0
11,13,13067,0,0
6,19,13069,0,0
7,18,13045,0,0
0,12,13054,1,0
3,19,13049,1,0
3,13,13060,1,0
6,19,13053,0,0
10,16,13045,1,0
18,3,13049,1,0
18,1,13049,1,0
9,12,13068,0,0
7,3,13069,0,0
10,18,13069,0,0
13,12,13054,1,0
10,16,13064,1,0
0,3,13068,1,0
7,3,13065,1,0
0,12,13068,0,0
18,13,13043,1,0
14,16,13069,0,0
18,20,13069,0,0
18,13,13071,1,0
14,16,13062,1,0
13,5,13052,0,0
3,19,13048,1,0
14,16,13060,1,0
14,16,13056,1,0
4,13,13051,1,0
12,5,13046,0,0
10,16,13043,1,0
8,13,13047,1,0
7,3,13047,0,0
18,13,13050,1,0
8,13,13066,1,0
13,12,13049,0,0
12,5,13065,0,0
6,12,13055,0,1
16,2,13063,1,1
13,17,13050,1,1
6,2,13061,0,1
0,13,13052,1,1
6,18,13047,0,1
17,5,13061,1,1
13,16,13056,0,1
6,12,13053,0,1
3,20,13048,1,1
11,16,13063,0,1
6,18,13064,0,1
13,17,13063,1,1
0,1,13067,1,1
11,17,13064,0,1
0,1,13059,1,1
6,12,13069,0,1
13,1,13045,0,1
3,12,13053,0,1
17,5,13068,0,1
7,12,13043,0,1
13,1,13050,1,1
7,2,13068,1,1
11,17,13050,0,1
14,18,13048,1,1
11,1,13065,1,1
7,12,13059,0,1
7,12,13057,0,1
6,12,13064,0,1
0,13,13071,1,1
6,2,13066,0,1
17,5,13053,1,1
6,13,13059,1,1
0,13,13051,1,1
7,12,13069,0,1
11,1,13063,0,1
7,12,13064,0,1
11,16,13046,0,1
13,1,13066,1,1
3,12,13047,0,1
12,19,13045,1,1
11,17,13068,0,1
6,18,13050,0,1
13,17,13070,1,1
7,2,13059,1,1
6,13,13043,0,1
13,1,13059,0,1
3,12,13064,0,1
3,12,13060,0,1
6,12,13046,0,1
4,3,13065,1,1
12,19,13060,1,1
0,13,13043,1,1
13,1,13061,1,1
7,2,13048,1,1
7,12,13050,0,1
11,17,13049,0,1
0,2,13050,0,1
11,16,13049,0,1
4,3,13049,0,1
6,13,13065,1,1
6,2,13059,1,1
15,17,13060,0,1
14,18,13057,1,1
13,1,13071,1,1
7,12,13055,0,1
11,17,13048,0,1
15,17,13048,0,1
13,1,13046,0,1
13,16,13049,0,1
0,1,13055,1,1
12,17,13051,0,1
6,13,13063,0,1
11,17,13047,0,1
1,17,13043,1,1
13,1,13063,0,1
0,13,13067,1,1
6,12,13052,0,1
10,13,13047,1,1
6,13,13052,1,1
0,1,13052,1,1
12,17,13048,0,1
0,1,13056,0,1
11,1,13069,0,1
12,17,13057,0,1
12,17,13043,0,1
6,2,13057,0,1
0,13,13061,0,1
11,17,13054,0,1
6,2,13047,0,1
0,13,13049,0,1
13,17,13061,1,1
14,18,13065,1,1
7,2,13058,1,1
6,12,13063,0,1
6,18,13054,0,1
7,2,13052,1,1
13,1,13055,1,1
10,3,13065,1,1
13,17,13068,1,1
1,17,13067,1,1
6,12,13068,0,1
12,19,13043,0,1
1,17,13063,1,1
6,13,13045,0,1
1,17,13047,0,1
13,17,13048,1,1
13,17,13049,0,1
14,18,13051,1,1
14,18,13045,1,1
6,18,13052,1,1
17,5,13067,0,1
15,17,13069,0,1
3,20,13050,1,1
16,2,13053,1,1
7,2,13061,1,1
14,18,13047,1,1
15,17,13053,0,1
6,13,13070,1,1
13,16,13048,0,1
3,20,13068,1,1
0,1,13053,1,1
12,17,13069,0,1
10,13,13071,1,1
6,13,13053,0,1
13,1,13068,1,1
1,17,13060,0,1
0,13,13062,0,1
12,17,13061,0,1
0,1,13060,1,1
7,12,13062,0,1
3,12,13068,0,1
6,18,13062,0,1
6,2,13050,0,1
0,13,13047,1,1
11,17,13067,0,1
0,18,13060,1,1
11,17,13063,0,1
13,1,13049,1,1
4,3,13064,0,1
13,1,13064,1,1
0,18,13071,1,1
0,1,13064,0,1
12,19,13067,0,1
13,16,13065,0,1
7,12,13047,0,1
12,17,13046,0,1
1,17,13057,0,1
6,18,13044,1,1
11,1,13056,0,1
13,16,13054,0,1
7,12,13066,0,1
6,13,13058,1,1
17,5,13054,1,1
12,19,13047,0,1
7,12,13049,0,1
0,13,13045,1,1
6,12,13057,0,1
6,12,13047,0,1
11,1,13045,1,1
4,3,13056,1,1
17,5,13048,1,1
13,17,13056,1,1
7,2,13062,1,1
4,3,13046,1,1
11,17,13046,0,1
12,17,13045,0,1
16,2,13046,1,1
6,2,13044,1,1
6,18,13046,0,1
5,2,13047,0,1
6,12,13062,0,1
6,18,13057,0,1
6,12,13065,0,1
13,1,13047,0,1
13,16,13053,1,1
12,17,13049,0,1
12,17,13067,0,1
12,17,13055,0,1
6,12,13051,0,1
13,17,13045,1,1
1,17,13055,1,1
0,2,13047,0,1
5,2,13043,0,1
1,17,13044,1,1
13,1,13070,1,1
3,20,13064,1,1
11,17,13055,0,1
14,18,13056,1,1
4,3,13045,0,1
13,17,13046,1,1
7,12,13045,0,1
14,18,13063,0,1
13,16,13069,0,1
11,17,13062,0,1
13,17,13060,1,1
6,2,13060,0,1
7,2,13070,1,1
6,18,13045,0,1
6,12,13050,0,1
12,19,13053,0,1
15,17,13067,0,1
1,17,13051,1,1
6,2,13064,0,1
7,12,13046,0,1
17,5,13051,1,1
0,1,13045,1,1
1,17,13048,1,1
0,1,13044,0,1
13,16,13044,0,1
11,1,13043,0,1
16,2,13062,1,1
7,2,13056,1,1
13,17,13062,1,1
5,2,13053,1,1
10,13,13062,1,1
0,2,13060,1,1
7,2,13046,1,1
6,13,13060,0,1
3,20,13047,0,1
11,16,13065,1,1
7,12,13058,0,1
11,17,13061,0,1
13,17,13059,1,1
13,17,13067,1,1
0,18,13067,1,1
14,18,13060,1,1
6,18,13069,0,1
17,5,13059,0,1
0,13,13065,0,1
6,18,13058,0,1
0,1,13048,1,1
10,3,13052,1,1
7,12,13056,0,1
13,1,13052,1,1
10,3,13068,1,1
13,16,13045,1,1
11,17,13066,0,1
1,17,13056,0,1
11,1,13046,0,1
7,2,13054,1,1
1,17,13071,1,1
14,18,13066,1,1
1,17,13068,1,1
13,1,13060,1,1
0,18,13061,0,1
0,1,13068,1,1
3,20,13067,1,1
17,5,13058,1,1
6,2,13043,0,1
13,1,13043,1,1
11,1,13047,0,1
12,17,13044,0,1
1,17,13070,1,1
17,5,13046,0,1
10,13,13070,1,1
13,17,13057,1,1
12,19,13049,0,1
0,18,13043,1,1
0,18,13058,1,1
12,17,13053,0,1
13,17,13065,1,1
1,17,13064,1,1
6,12,13045,0,1
6,12,13061,0,1
1,17,13059,1,1
7,12,13044,0,1
6,13,13050,0,1
3,20,13059,1,1
6,13,13056,1,1
13,1,13067,1,1
6,13,13046,1,1
0,13,13064,0,1
15,17,13068,0,1
17,5,13069,0,1
0,2,13059,1,1
0,13,13044,0,1
0,13,13056,0,1
7,12,13063,0,1
12,17,13060,0,1
11,17,13069,0,1
6,13,13044,1,1
13,17,13051,1,1
14,18,13052,1,1
14,18,13059,0,1
13,1,13053,1,1
6,12,13049,0,1
11,17,13045,0,1
5,2,13049,0,1
7,12,13065,1,1
12,17,13056,0,1
11,17,13053,0,1
13,17,13071,1,1
6,13,13057,0,1
14,18,13050,1,1
10,3,13050,1,1
11,1,13058,0,1
0,1,13058,0,1
16,2,13070,1,1
7,2,13063,1,1
13,16,13062,0,1
0,1,13049,0,1
1,17,13058,0,1
7,12,13053,0,1
6,18,13055,0,1
1,17,13050,1,1
7,12,13054,1,1
6,18,13063,0,1
17,5,13062,0,1
4,3,13048,1,1
1,17,13066,1,1
12,17,13047,0,1
11,1,13068,0,1
11,17,13057,0,1
4,3,13059,1,1
6,13,13051,1,1
12,19,13048,1,1
12,17,13068,0,1
16,2,13050,1,1
13,16,13052,1,1
12,19,13059,1,1
7,2,13050,1,1
0,18,13070,1,1
6,2,13070,1,1
7,12,13067,0,1
13,17,13066,1,1
15,17,13057,0,1
0,1,13065,0,1
0,1,13050,0,1
6,12,13060,0,1
11,1,13059,0,1
6,13,13071,1,1
10,13,13049,1,1
0,13,13050,0,1
0,18,13057,1,1
6,13,13061,0,1
16,2,13059,1,1
0,1,13063,0,1
13,16,13070,1,1
14,18,13043,1,1
13,17,13052,1,1
6,13,13068,1,1
0,13,13068,1,1
0,2,13070,1,1
12,19,13051,0,1
7,12,13060,0,1
4,3,13054,1,1
0,13,13060,1,1
14,18,13068,1,1
6,2,13045,0,1
0,18,13064,0,1
16,2,13067,1,1
1,17,13069,1,1
6,18,13061,0,1
11,16,13060,0,1
7,2,13065,1,1
11,17,13060,0,1
13,17,13064,0,1
0,1,13046,0,1
17,5,13070,1,1
1,17,13053,1,1
0,2,13061,1,1
0,13,13046,0,1
7,12,13061,0,1
13,1,13056,0,1
7,12,13068,0,1
6,18,13060,0,1
13,1,13051,1,1
6,18,13059,0,1
0,1,13071,1,1
3,20,13046,1,1
6,12,13043,0,1
13,16,13066,0,1
14,18,13049,1,1
11,1,13062,0,1
6,12,13067,0,1
12,17,13054,0,1
11,16,13059,1,1
11,1,13064,0,1
3,12,13069,0,1
19,20,13063,1,2
8,19,13051,0,2
18,17,13067,0,2
16,12,13067,0,2
3,1,13057,1,2
14,12,13065,0,2
16,5,13048,1,2
14,12,13064,0,2
13,2,13045,1,2
16,5,13066,1,2
16,5,13044,1,2
4,18,13043,1,2
16,5,13059,1,2
3,1,13054,1,2
16,12,13057,0,2
8,17,13062,0,2
16,1,13043,1,2
18,17,13068,0,2
8,12,13050,0,2
0,19,13057,1,2
12,1,13071,1,2
14,12,13053,0,2
0,17,13047,0,2
16,5,13057,1,2
16,5,13043,1,2
3,1,13053,1,2
3,1,13047,1,2
14,2,13069,0,2
16,1,13049,1,2
7,16,13066,1,2
16,1,13044,1,2
7,16,13054,1,2
8,19,13064,0,2
4,18,13063,0,2
4,18,13069,0,2
12,1,13055,1,2
4,2,13046,1,2
3,1,13043,1,2
10,17,13049,1,2
16,1,13064,1,2
12,1,13058,0,2
4,19,13046,1,2
4,17,13053,0,2
3,16,13059,1,2
19,20,13069,1,2
3,1,13062,1,2
16,5,13065,1,2
9,13,13045,1,2
4,19,13051,0,2
0,19,13061,0,2
8,19,13065,0,2
9,13,13046,1,2
12,1,13047,1,2
11,12,13063,0,2
4,18,13045,0,2
14,19,13050,1,2
16,5,13068,1,2
8,17,13043,0,2
4,17,13045,0,2
3,16,13063,1,2
8,12,13055,0,2
18,17,13066,1,2
4,2,13061,0,2
8,17,13054,0,2
8,17,13044,0,2
18,17,13050,1,2
16,12,13060,0,2
13,2,13056,1,2
3,16,13057,1,2
4,17,13061,0,2
7,16,13069,1,2
13,2,13059,1,2
7,16,13063,1,2
19,20,13044,1,2
16,12,13047,1,2
7,16,13065,1,2
16,5,13047,1,2
8,12,13053,0,2
11,12,13053,0,2
4,19,13045,0,2
16,12,13053,0,2
11,12,13058,0,2
8,19,13050,0,2
3,16,13071,1,2
13,2,13061,1,2
12,1,13054,1,2
18,17,13064,0,2
7,16,13052,1,2
13,2,13051,1,2
12,1,13045,0,2
3,1,13048,1,2
4,18,13061,0,2
14,12,13050,0,2
7,16,13045,1,2
16,1,13061,1,2
7,16,13047,1,2
16,5,13054,1,2
11,12,13068,0,2
18,2,13043,0,2
10,17,13051,0,2
3,16,13051,1,2
16,1,13052,1,2
18,2,13069,0,2
8,17,13045,0,2
7,16,13058,1,2
19,20,13068,1,2
13,2,13057,1,2
16,1,13068,1,2
12,1,13052,0,2
19,20,13061,1,2
18,2,13054,0,2
3,1,13059,1,2
9,13,13059,0,2
4,18,13055,0,2
3,1,13069,1,2
4,17,13044,1,2
3,16,13048,1,2
16,5,13058,1,2
3,1,13050,1,2
9,19,13068,0,2
13,2,13058,1,2
0,19,13049,0,2
8,12,13043,0,2
7,16,13057,1,2
0,19,13065,0,2
16,12,13055,0,2
4,2,13060,0,2
7,16,13061,1,2
3,1,13071,1,2
0,17,13065,0,2
3,1,13066,1,2
18,17,13069,0,2
16,12,13059,1,2
0,19,13067,0,2
13,2,13062,1,2
9,3,13063,0,2
11,12,13054,0,2
9,3,13068,0,2
11,12,13055,0,2
14,19,13047,1,2
16,1,13071,1,2
16,1,13050,1,2
7,16,13049,0,2
18,17,13045,0,2
11,12,13043,0,2
11,12,13057,0,2
0,19,13064,0,2
13,2,13063,1,2
18,17,13062,0,2
8,17,13052,0,2
0,19,13047,1,2
16,12,13044,0,2
19,20,13062,1,2
8,17,13064,0,2
18,17,13057,0,2
3,16,13070,1,2
4,18,13047,0,2
9,19,13062,0,2
12,1,13059,1,2
16,5,13061,1,2
0,17,13044,0,2
4,19,13068,1,2
12,1,13044,0,2
7,16,13060,1,2
16,12,13064,0,2
13,2,13052,1,2
14,2,13047,0,2
14,2,13064,0,2
4,18,13050,1,2
8,18,13050,1,2
14,19,13066,1,2
9,3,13062,0,2
8,19,13049,0,2
4,17,13069,0,2
19,20,13054,1,2
0,19,13051,0,2
3,16,13067,1,2
7,16,13071,1,2
16,5,13045,1,2
16,5,13070,1,2
13,2,13067,1,2
19,20,13046,1,2
8,12,13062,0,2
4,2,13050,0,2
11,12,13047,0,2
13,2,13050,1,2
9,3,13049,0,2
4,17,13051,0,2
3,1,13055,1,2
16,5,13056,1,2
4,2,13059,1,2
9,13,13051,1,2
9,13,13047,1,2
4,18,13052,1,2
14,2,13053,1,2
16,5,13063,1,2
14,12,13051,0,2
4,18,13060,0,2
7,16,13044,1,2
16,5,13052,1,2
9,13,13064,0,2
10,17,13060,0,2
4,17,13070,0,2
16,12,13050,1,2
19,20,13058,1,2
8,19,13047,0,2
8,12,13048,0,2
11,12,13069,0,2
16,1,13067,1,2
3,1,13052,1,2
16,5,13053,1,2
14,12,13044,0,2
19,20,13059,1,2
16,1,13060,1,2
14,12,13045,0,2
3,16,13049,1,2
12,1,13068,0,2
4,19,13059,1,2
9,19,13059,0,2
16,5,13067,1,2
4,2,13070,1,2
3,16,13061,1,2
8,17,13065,0,2
11,12,13048,0,2
16,12,13043,0,2
18,2,13064,0,2
8,17,13050,0,2
8,17,13048,0,2
0,17,13064,0,2
4,17,13046,0,2
3,1,13067,1,2
8,17,13055,0,2
16,1,13065,1,2
3,1,13046,1,2
9,13,13068,0,2
3,1,13063,1,2
19,20,13049,1,2
16,12,13065,0,2
14,19,13049,1,2
13,2,13065,1,2
16,5,13050,1,2
9,13,13067,0,2
3,16,13047,1,2
8,18,13049,1,2
18,17,13054,0,2
8,17,13057,0,2
9,13,13062,0,2
11,12,13059,0,2
11,12,13060,0,2
8,17,13056,0,2
3,16,13050,1,2
8,18,13052,1,2
7,16,13053,1,2
11,12,13062,0,2
18,17,13046,0,2
16,1,13058,0,2
8,17,13071,0,2
7,16,13050,1,2
14,12,13057,0,2
16,1,13056,0,2
11,12,13045,0,2
16,5,13060,1,2
16,5,13069,1,2
12,1,13061,1,2
4,17,13043,0,2
9,19,13064,0,2
14,2,13050,0,2
19,20,13066,1,2
8,17,13060,0,2
7,16,13059,1,2
11,12,13050,0,2
4,2,13071,0,2
10,17,13050,1,2
4,17,13060,0,2
4,17,13049,0,2
14,2,13049,0,2
13,2,13047,0,2
0,19,13044,0,2
16,1,13051,1,2
8,17,13047,0,2
12,1,13070,1,2
16,12,13051,1,2
8,12,13052,0,2
3,16,13053,1,2
11,12,13046,0,2
14,19,13055,1,2
13,2,13046,1,2
7,16,13068,1,2
10,17,13058,0,2
13,2,13053,1,2
14,2,13061,0,2
16,12,13049,0,2
18,2,13047,0,2
7,16,13043,1,2
12,1,13048,1,2
14,2,13060,1,2
3,16,13043,1,2
19,20,13060,1,2
8,17,13069,0,2
14,19,13060,1,2
14,19,13065,0,2
14,12,13049,0,2
16,1,13047,0,2
14,12,13068,0,2
3,16,13068,1,2
10,17,13047,0,2
8,12,13061,0,2
19,20,13045,1,2
7,16,13046,1,2
14,12,13069,0,2
0,17,13048,1,2
14,19,13045,1,2
16,5,13071,1,2
11,12,13064,0,2
7,16,13048,1,2
4,2,13045,0,2
7,16,13051,1,2
19,20,13053,1,2
14,12,13060,1,2
16,1,13054,1,2
16,5,13055,1,2
16,12,13056,0,2
8,19,13048,0,2
12,1,13051,1,2
18,17,13058,0,2
0,17,13049,0,2
14,2,13071,0,2
16,1,13070,1,2
16,1,13053,1,2
4,17,13058,1,2
16,1,13066,1,2
3,1,13070,1,2
14,12,13047,1,2
4,2,13049,0,2
3,1,13065,1,2
4,17,13065,1,2
16,5,13064,1,2
11,12,13067,0,2
13,2,13054,1,2
18,17,13063,0,2
16,12,13068,0,2
4,17,13071,0,2
7,16,13070,1,2
16,1,13055,1,2
13,2,13070,1,2
16,5,13046,1,2
18,2,13071,0,2
11,12,13049,0,2
18,17,13059,0,2
4,18,13049,1,2
12,1,13069,0,2
16,1,13069,1,2
3,16,13065,1,2
3,1,13051,1,2
4,19,13066,1,2
19,20,13055,1,2
4,17,13055,0,2
4,2,13047,0,2
16,12,13062,1,2
4,18,13056,1,2
16,5,13051,1,2
14,12,13043,0,2
3,1,13061,1,2
18,17,13047,0,2
7,16,13064,1,2
4,2,13064,0,2
4,17,13066,1,2
18,17,13053,0,2
18,17,13055,0,2
12,1,13046,1,2
8,12,13067,0,2
3,16,13052,1,2
8,17,13051,0,2
11,12,13065,0,2
7,16,13062,1,2
4,19,13069,0,2
11,12,13061,0,2
3,16,13058,1,2
19,20,13057,1,2
19,20,13047,0,2
8,12,13047,0,2
8,18,13047,0,2
7,16,13056,1,2
18,17,13056,0,2
19,20,13064,1,2
16,5,13062,1,2
12,1,13056,0,2
16,1,13057,1,2
3,16,13045,1,2
14,17,13048,1,3
11,18,13055,0,3
10,12,13064,0,3
11,3,13049,0,3
1,19,13062,0,3
9,17,13046,0,3
16,17,13066,1,3
14,1,13045,0,3
11,3,13063,0,3
9,17,13059,0,3
11,18,13069,0,3
0,16,13062,0,3
4,12,13057,0,3
6,3,13048,1,3
7,17,13051,0,3
6,16,13067,1,3
18,12,13052,1,3
4,12,13063,0,3
14,17,13066,1,3
17,2,13054,0,3
18,16,13044,1,3
6,17,13055,0,3
14,3,13053,1,3
4,16,13065,1,3
13,20,13065,1,3
9,2,13071,0,3
7,17,13060,0,3
10,12,13045,0,3
6,17,13048,0,3
18,19,13050,1,3
1,20,13067,1,3
11,18,13070,0,3
6,3,13050,0,3
11,3,13048,0,3
6,17,13059,1,3
1,19,13063,0,3
6,3,13054,1,3
7,19,13045,0,3
20,2,13060,0,3
4,1,13053,1,3
6,16,13056,1,3
1,20,13062,1,3
1,19,13047,0,3
7,17,13043,0,3
7,17,13069,0,3
11,3,13047,0,3
6,3,13047,0,3
0,16,13067,1,3
6,16,13064,0,3
1,20,13065,1,3
14,3,13067,1,3
4,12,13045,0,3
16,17,13059,1,3
18,16,13068,1,3
4,1,13050,1,3
6,3,13062,0,3
6,16,13071,1,3
6,16,13060,0,3
4,16,13068,1,3
17,2,13068,0,3
14,1,13043,1,3
18,16,13060,1,3
11,18,13045,0,3
15,13,13060,1,3
9,2,13063,0,3
15,13,13056,1,3
9,17,13063,0,3
4,16,13070,1,3
14,17,13051,1,3
4,16,13057,1,3
14,1,13058,0,3
16,17,13068,1,3
13,20,13060,1,3
15,13,13057,1,3
11,18,13053,0,3
6,17,13046,0,3
13,20,13055,1,3
4,12,13059,0,3
4,16,13049,0,3
7,17,13056,0,3
9,16,13043,1,3
7,17,13059,1,3
7,19,13044,0,3
0,16,13056,0,3
0,16,13071,1,3
4,16,13059,1,3
18,12,13053,0,3
1,20,13069,1,3
9,2,13062,0,3
0,16,13049,0,3
14,1,13059,1,3
1,19,13058,0,3
0,16,13060,1,3
14,1,13056,0,3
1,19,13067,1,3
13,20,13061,1,3
4,1,13064,1,3
4,12,13051,0,3
14,1,13055,1,3
14,1,13065,0,3
15,13,13047,1,3
14,1,13053,1,3
4,12,13047,0,3
11,18,13057,0,3
1,19,13045,0,3
18,19,13068,1,3
18,19,13060,1,3
6,3,13070,1,3
18,16,13051,1,3
18,19,13045,1,3
15,13,13053,0,3
6,16,13068,1,3
14,3,13069,0,3
18,16,13069,0,3
7,17,13055,0,3
4,1,13059,1,3
0,16,13064,0,3
4,1,13052,1,3
6,3,13044,1,3
13,20,13067,1,3
15,13,13071,1,3
4,1,13062,1,3
11,18,13060,0,3
6,3,13043,0,3
20,2,13059,1,3
4,1,13067,1,3
9,16,13057,1,3
7,17,13047,0,3
0,16,13065,0,3
14,3,13048,1,3
14,17,13056,1,3
0,16,13061,0,3
18,12,13046,1,3
6,17,13047,0,3
14,17,13058,1,3
18,19,13055,1,3
6,16,13049,0,3
16,17,13070,1,3
9,16,13068,0,3
11,18,13064,0,3
13,20,13070,1,3
16,17,13064,0,3
4,12,13062,0,3
11,18,13059,0,3
6,17,13052,0,3
0,16,13048,1,3
10,12,13056,0,3
13,20,13069,1,3
18,16,13048,1,3
4,1,13061,1,3
11,18,13068,0,3
